,mileage,make,model,fuel,gear,price,hp,year
14031,57576,28,333,1,1,7400,60.0,2016
14032,73617,53,274,1,1,7400,90.0,2016
14033,27465,53,274,1,1,7400,69.0,2016
14034,20112,69,833,1,1,7430,60.0,2016
14035,20948,66,232,1,1,7440,68.0,2016
14036,65550,36,559,1,1,7450,67.0,2016
14037,78000,30,823,1,1,7450,87.0,2016
14038,16800,48,771,2,2,42000,190.0,2017
14039,98600,58,496,2,2,42360,258.0,2017
14040,45582,48,364,2,2,43970,258.0,2017
14041,40608,8,78,1,2,46300,340.0,2017
14042,48350,7,602,1,2,47990,400.0,2017
14043,75000,48,753,2,2,48200,190.0,2017
14044,36300,7,602,1,2,49990,400.0,2017
14045,118751,58,228,3,2,53947,333.0,2017
14046,7510,40,632,2,2,53980,179.0,2017
14047,23700,48,366,1,2,75990,510.0,2017
14048,18300,58,90,1,2,129991,450.0,2017
14049,16413,6,504,1,1,167870,446.0,2017
14050,38080,53,274,1,1,7790,69.0,2017
14051,55300,28,333,1,1,7950,71.0,2017
14052,23000,60,812,4,2,7990,58.0,2017
14053,17990,30,823,1,1,7999,67.0,2017
14054,32600,63,332,1,1,9400,95.0,2017
14055,19473,36,613,1,1,9985,84.0,2017
14056,150000,70,755,2,1,10400,120.0,2017
14057,46000,28,316,1,1,10900,111.0,2017
14058,35900,7,104,2,2,31990,190.0,2018
14059,63300,63,456,2,2,32480,190.0,2018
14060,54000,7,108,2,2,32500,218.0,2018
14061,43393,7,107,2,2,32980,272.0,2018
14062,46188,7,107,1,2,33380,190.0,2018
14063,103573,7,105,2,2,33775,218.0,2018
14064,51700,34,327,2,2,33860,241.0,2018
14065,97487,7,107,2,2,33975,326.0,2018
14066,42734,7,107,2,2,33980,272.0,2018
14067,43393,7,107,2,2,33980,272.0,2018
14068,34712,7,107,2,2,33980,272.0,2018
14069,41291,7,107,2,2,34980,218.0,2018
14070,34712,7,107,2,2,34980,272.0,2018
14071,49000,7,106,2,2,34990,190.0,2018
14072,33500,7,106,1,2,36975,252.0,2018
14073,86487,7,107,2,2,37480,272.0,2018
14074,24200,48,171,1,2,37550,333.0,2018
14075,29300,48,169,1,2,37960,258.0,2018
14076,48000,48,201,1,2,38000,381.0,2018
14077,45223,7,106,2,2,38480,272.0,2018
14078,634,68,806,3,2,16650,99.0,2019
14079,10800,53,132,1,1,16900,145.0,2019
14080,3980,36,559,1,2,16927,84.0,2019
14081,17882,28,461,1,1,16998,120.0,2019
14082,29600,48,237,2,1,17000,110.0,2019
14083,10,30,831,1,2,17035,125.0,2019
14084,25900,53,132,1,1,17490,105.0,2019
14085,0,30,831,1,2,17835,125.0,2019
14086,13384,63,672,2,2,17980,116.0,2019
14087,16300,53,132,1,2,17990,150.0,2019
14088,10,60,673,1,1,18036,116.0,2019
14089,10400,62,129,1,2,18260,116.0,2019
14090,5900,28,337,1,1,18500,125.0,2019
14091,10,60,506,2,1,18535,116.0,2019
14092,61400,28,517,3,2,18650,188.0,2019
14093,20641,63,536,1,2,18670,150.0,2019
14094,21520,62,473,1,1,18680,131.0,2019
14095,24757,28,517,2,1,18950,150.0,2019
14096,23899,69,399,1,2,18980,150.0,2019
14097,13384,63,672,2,2,18980,116.0,2019
14098,19200,63,454,1,2,27499,150.0,2020
14099,18600,63,454,1,2,27499,150.0,2020
14100,5,62,473,1,2,27670,150.0,2020
14101,10,28,461,1,1,27770,150.0,2020
14102,7765,53,416,1,1,27850,131.0,2020
14103,10,28,461,1,1,27870,150.0,2020
14104,10,28,461,1,1,27870,150.0,2020
14105,14280,7,101,1,2,27890,150.0,2020
14106,5015,69,696,1,2,27990,150.0,2020
14107,15856,28,337,1,1,28190,280.0,2020
14108,10,28,461,1,1,28440,150.0,2020
14109,37999,7,579,1,2,28440,150.0,2020
14110,6076,69,394,2,2,28480,150.0,2020
14111,6658,48,197,1,1,28490,136.0,2020
14112,10,62,473,1,2,28550,150.0,2020
14113,11714,63,691,1,2,28599,190.0,2020
14114,19801,63,691,1,2,28599,190.0,2020
14115,8562,63,691,1,2,28599,190.0,2020
14116,7720,63,691,1,2,28599,190.0,2020
14117,7720,63,691,1,2,28599,190.0,2020
14118,2324,68,175,3,2,34490,184.0,2021
14119,9,36,681,2,2,34943,201.0,2021
14120,10,28,732,2,2,35028,131.0,2021
14121,5000,69,696,1,2,35440,150.0,2021
14122,9,36,796,1,2,36896,204.0,2021
14123,500,35,245,1,2,36980,150.0,2021
14124,1500,30,744,3,2,37450,265.0,2021
14125,10,30,826,1,2,37550,280.0,2021
14126,10,28,729,2,2,37562,185.0,2021
14127,10,30,826,1,2,37770,280.0,2021
14128,3000,28,642,2,2,37990,190.0,2021
14129,10,28,732,7,1,37999,185.0,2021
14130,500,3,618,1,2,38480,200.0,2021
14131,999,68,175,3,1,38790,152.0,2021
14132,9,36,681,2,2,38898,201.0,2021
14133,9999,69,394,2,2,38975,150.0,2021
14134,20,28,732,2,2,38990,185.0,2021
14135,10,28,732,2,2,38990,185.0,2021
14136,1990,52,528,2,2,39430,190.0,2021
14137,20,28,608,2,2,39440,213.0,2021
14138,183847,69,394,1,1,5190,105.0,2011
14139,70000,66,686,1,1,5199,86.0,2011
14140,72000,68,134,1,1,5199,99.0,2011
14141,70480,28,333,1,1,5200,60.0,2011
14142,133000,62,428,1,1,5200,86.0,2011
14143,125219,60,673,1,1,5200,110.0,2011
14144,98000,53,507,1,1,5200,120.0,2011
14145,71000,36,764,1,1,5200,90.0,2011
14146,243000,16,444,2,1,5200,101.0,2011
14147,129900,53,117,1,2,5200,94.0,2011
14148,135000,53,132,2,1,5250,110.0,2011
14149,174700,53,132,2,1,5250,110.0,2011
14150,104753,62,428,2,1,5300,75.0,2011
14151,194000,46,53,2,1,5300,116.0,2011
14152,165555,53,813,1,1,5340,116.0,2011
14153,125487,28,337,1,1,5380,101.0,2011
14154,133000,53,507,2,1,5400,131.0,2011
14155,98000,62,121,1,1,5400,105.0,2011
14156,106345,53,274,1,1,5421,101.0,2011
14157,170000,69,394,1,1,5444,80.0,2011
14158,58000,68,143,1,1,5800,68.0,2012
14159,47965,60,241,1,1,5800,75.0,2012
14160,75000,52,508,1,1,5800,80.0,2012
14161,115000,27,54,1,1,5800,69.0,2012
14162,64000,62,428,1,1,5800,69.0,2012
14163,46986,66,686,1,1,5800,94.0,2012
14164,142350,46,26,1,1,5850,105.0,2012
14165,124500,48,94,2,1,5850,82.0,2012
14166,156985,69,394,1,1,5860,80.0,2012
14167,109127,53,507,1,1,5890,101.0,2012
14168,89265,62,428,1,1,5890,86.0,2012
14169,130000,69,394,1,1,5899,105.0,2012
14170,174000,69,561,2,1,5900,90.0,2012
14171,165000,68,806,1,1,5900,99.0,2012
14172,187681,30,826,2,1,5900,90.0,2012
14173,97000,52,534,1,1,5900,88.0,2012
14174,105003,69,561,1,1,5900,69.0,2012
14175,66000,30,824,1,1,5900,77.0,2012
14176,53661,68,134,1,1,5900,99.0,2012
14177,159000,53,507,2,1,5900,110.0,2012
14178,124600,28,333,1,1,6500,82.0,2013
14179,100000,60,450,1,1,6600,106.0,2013
14180,114000,60,506,1,1,6650,116.0,2013
14181,109500,69,398,1,1,6650,86.0,2013
14182,59268,63,238,1,1,6680,75.0,2013
14183,69000,36,613,1,1,6690,86.0,2013
14184,67500,62,428,2,1,6690,75.0,2013
14185,59129,62,726,1,1,6690,86.0,2013
14186,134450,69,561,1,1,6699,60.0,2013
14187,74000,53,274,1,1,6700,101.0,2013
14188,90000,36,230,1,1,6700,99.0,2013
14189,63000,62,121,1,1,6700,105.0,2013
14190,83468,43,538,1,1,6700,75.0,2013
14191,137500,53,116,1,1,6700,87.0,2013
14192,132000,63,332,1,1,6700,105.0,2013
14193,47141,69,833,1,1,6700,68.0,2013
14194,78000,69,833,1,1,6732,60.0,2013
14195,125000,53,132,2,1,6750,131.0,2013
14196,159200,53,132,1,1,6750,140.0,2013
14197,90188,66,694,1,1,6750,94.0,2013
14198,43000,53,274,1,1,6997,69.0,2014
14199,132500,55,60,2,1,6999,163.0,2014
14200,125000,43,538,1,1,6999,75.0,2014
14201,69228,63,332,1,1,6999,86.0,2014
14202,132000,16,159,2,1,6999,92.0,2014
14203,55000,53,116,1,1,6999,69.0,2014
14204,139000,28,337,1,1,6999,101.0,2014
14205,65040,66,694,1,1,6999,94.0,2014
14206,100000,63,332,1,1,6999,86.0,2014
14207,47900,21,670,1,1,6999,90.0,2014
14208,25573,72,822,1,2,6999,61.0,2014
14209,33500,53,274,1,1,6999,69.0,2014
14210,255000,28,403,2,2,7000,163.0,2014
14211,96000,55,32,1,1,7000,82.0,2014
14212,123000,46,26,1,1,7000,101.0,2014
14213,127000,53,507,2,1,7000,136.0,2014
14214,200000,53,132,2,1,7000,136.0,2014
14215,70000,52,534,1,1,7000,80.0,2014
14216,62500,27,54,1,1,7000,69.0,2014
14217,21511,60,745,1,1,7077,71.0,2014
14218,66000,63,332,1,1,7590,75.0,2015
14219,37400,72,821,1,1,7599,71.0,2015
14220,98000,30,824,1,1,7650,84.0,2015
14221,130250,52,524,1,1,7650,110.0,2015
14222,129866,28,337,2,1,7698,95.0,2015
14223,145000,36,764,2,1,7700,128.0,2015
14224,77044,60,241,1,1,7700,90.0,2015
14225,23950,36,559,1,1,7750,86.0,2015
14226,46700,68,806,1,1,7777,69.0,2015
14227,18000,30,823,1,1,7777,67.0,2015
14228,63000,69,833,1,1,7780,75.0,2015
14229,35155,53,274,1,1,7780,90.0,2015
14230,197200,69,394,2,1,7780,110.0,2015
14231,23000,69,833,1,1,7790,75.0,2015
14232,56400,30,826,1,1,7800,101.0,2015
14233,52000,63,610,1,1,7800,75.0,2015
14234,119525,28,333,1,1,7800,101.0,2015
14235,36000,66,694,1,1,7800,94.0,2015
14236,53473,53,116,1,1,7800,69.0,2015
14237,111051,53,116,1,1,7260,87.0,2016
14238,37397,53,274,1,1,7299,69.0,2016
14239,28400,69,833,1,1,7300,60.0,2016
14240,44294,53,452,1,1,7340,75.0,2016
14241,54460,69,833,1,1,7350,60.0,2016
14242,63000,68,143,1,1,7390,69.0,2016
14243,20151,55,1,1,1,7390,69.0,2016
14244,38500,60,745,1,1,7399,71.0,2016
14245,76000,53,274,2,1,7400,75.0,2016
14246,57576,28,333,1,1,7400,60.0,2016
14247,42990,60,745,1,1,7440,71.0,2016
14248,48768,69,833,1,1,7444,60.0,2016
14249,81890,55,16,1,1,7450,82.0,2016
14250,38676,16,180,1,1,7450,68.0,2016
14251,35000,28,333,1,1,7450,60.0,2016
14252,130000,53,132,2,1,7450,110.0,2016
14253,31740,62,428,1,1,7480,75.0,2016
14254,22800,63,238,1,1,7480,60.0,2016
14255,69540,53,274,1,1,7480,69.0,2016
14256,83348,69,727,2,2,32977,262.0,2017
14257,61979,69,727,2,2,33422,262.0,2017
14258,50684,69,727,2,2,33888,262.0,2017
14259,99500,48,297,1,2,34590,184.0,2017
14260,45897,69,727,2,2,34722,262.0,2017
14261,52866,69,727,2,2,34911,262.0,2017
14262,26595,69,723,2,2,37879,239.0,2017
14263,59843,69,124,2,2,38979,224.0,2017
14264,77523,7,648,1,2,46879,450.0,2017
14265,48000,8,788,1,2,49900,449.0,2017
14266,35300,48,635,1,2,52400,333.0,2017
14267,83500,8,86,1,2,63760,609.0,2017
14268,108000,48,635,2,2,74400,340.0,2017
14269,1780,8,483,1,2,184450,733.0,2017
14270,173000,28,333,2,1,3500,75.0,2017
14271,35322,69,833,1,1,4490,60.0,2017
14272,22600,27,551,1,1,5150,86.0,2017
14273,278017,28,333,2,1,5200,75.0,2017
14274,78890,50,683,1,1,5290,71.0,2017
14275,79000,50,683,1,1,5290,71.0,2017
14276,21369,43,259,1,1,20990,192.0,2018
14277,85600,62,133,2,1,20990,116.0,2018
14278,34000,48,197,1,2,21100,122.0,2018
14279,13485,69,399,1,2,21480,110.0,2018
14280,64503,69,556,1,2,21855,179.0,2018
14281,59764,63,536,2,2,21940,184.0,2018
14282,33500,55,29,1,1,21990,131.0,2018
14283,29774,53,432,1,2,22550,165.0,2018
14284,56923,28,642,1,1,22690,160.0,2018
14285,114461,69,723,2,2,22755,150.0,2018
14286,65075,69,394,2,2,22811,184.0,2018
14287,69746,7,579,2,1,22879,150.0,2018
14288,69400,62,119,2,2,22879,184.0,2018
14289,40134,63,691,2,2,22930,150.0,2018
14290,40313,69,723,1,2,22955,150.0,2018
14291,53571,62,133,2,1,22955,150.0,2018
14292,143000,63,456,2,2,22990,190.0,2018
14293,60852,69,723,1,2,23255,150.0,2018
14294,45261,7,579,1,1,23455,150.0,2018
14295,85283,69,219,1,1,23479,125.0,2018
14296,18786,7,103,1,2,23679,150.0,2019
14297,14159,69,696,2,2,23777,150.0,2019
14298,17791,68,273,3,2,23960,179.0,2019
14299,6000,46,26,1,1,23990,122.0,2019
14300,13900,66,669,1,2,24056,140.0,2019
14301,67100,28,386,2,2,24600,150.0,2019
14302,15872,69,130,2,1,24855,150.0,2019
14303,4719,46,26,1,1,24990,122.0,2019
14304,250,62,473,1,1,24990,150.0,2019
14305,150,62,473,1,1,24990,150.0,2019
14306,21185,69,723,1,1,25455,150.0,2019
14307,72067,69,554,2,2,25455,190.0,2019
14308,30500,69,556,1,2,25500,150.0,2019
14309,55420,69,554,2,2,25955,190.0,2019
14310,102049,69,728,2,2,26455,190.0,2019
14311,31817,69,678,1,2,26489,150.0,2019
14312,13513,70,792,1,1,27890,156.0,2019
14313,27632,69,556,2,2,28355,150.0,2019
14314,23856,69,556,2,2,28455,150.0,2019
14315,10481,69,728,1,2,28690,150.0,2019
14316,15000,70,793,3,2,58920,392.0,2020
14317,6000,69,130,2,2,59475,200.0,2020
14318,7424,7,602,1,2,60850,400.0,2020
14319,15977,69,727,2,2,60929,286.0,2020
14320,21500,70,793,3,2,60950,392.0,2020
14321,14759,7,106,2,2,61450,286.0,2020
14322,24765,70,761,3,2,61910,390.0,2020
14323,12496,8,41,2,2,61949,340.0,2020
14324,9500,7,581,3,2,62850,367.0,2020
14325,29987,48,201,1,2,63290,421.0,2020
14326,8707,7,647,1,2,63450,354.0,2020
14327,51703,7,648,2,2,67950,349.0,2020
14328,14523,7,584,2,2,68470,286.0,2020
14329,7500,7,110,2,2,68510,286.0,2020
14330,10125,7,107,3,2,68670,367.0,2020
14331,5068,48,302,2,2,69690,330.0,2020
14332,1154,8,483,1,2,70900,450.0,2020
14333,6000,7,107,3,2,70950,367.0,2020
14334,5051,7,600,1,2,71650,400.0,2020
14335,22796,8,69,2,2,72470,400.0,2020
14336,10,69,219,2,2,39990,122.0,2021
14337,1250,69,219,2,2,42979,122.0,2021
14338,4900,63,318,4,2,47350,204.0,2021
14339,500,68,692,1,2,49960,258.0,2021
14340,10000,69,723,2,2,49999,200.0,2021
14341,3000,8,89,2,2,98840,340.0,2021
14342,2890,8,482,1,2,134900,635.0,2021
14343,7900,48,635,2,2,136400,330.0,2021
14344,5,60,745,1,1,8988,65.0,2021
14345,5,60,745,1,1,8988,65.0,2021
14346,10,68,143,1,1,9660,72.0,2021
14347,100,68,143,1,1,9790,72.0,2021
14348,10,68,143,1,1,9888,72.0,2021
14349,10,68,143,1,1,9888,72.0,2021
14350,10,68,143,1,1,9888,72.0,2021
14351,10,68,143,1,1,9888,72.0,2021
14352,10,68,143,1,1,9888,72.0,2021
14353,6850,60,745,1,1,9899,73.0,2021
14354,6532,60,745,1,1,9899,73.0,2021
14355,6658,60,745,1,1,9899,73.0,2021
14356,135150,48,375,2,2,15950,170.0,2011
14357,160321,7,109,1,2,16180,299.0,2011
14358,155000,8,66,2,2,16200,245.0,2011
14359,216800,7,109,2,2,16600,245.0,2011
14360,97700,8,782,2,2,16999,258.0,2011
14361,137500,69,558,1,2,17000,334.0,2011
14362,131000,48,375,2,2,17980,170.0,2011
14363,83600,48,661,1,1,17990,184.0,2011
14364,179981,8,786,2,2,17990,306.0,2011
14365,185000,7,106,2,2,17999,245.0,2011
14366,104300,7,106,1,2,18490,211.0,2011
14367,95480,7,105,2,1,18800,170.0,2011
14368,95000,48,299,1,2,18900,204.0,2011
14369,150073,69,727,2,2,18990,204.0,2011
14370,156000,69,219,2,2,18999,140.0,2011
14371,162000,69,727,2,2,18999,245.0,2011
14372,212000,8,66,2,2,19500,258.0,2011
14373,195000,48,768,2,2,19800,224.0,2011
14374,227000,69,702,2,2,21450,179.0,2011
14375,134000,8,40,1,2,21490,306.0,2011
14376,108000,48,299,2,2,15700,204.0,2012
14377,69900,48,148,1,2,15700,211.0,2012
14378,97000,8,62,1,1,15850,184.0,2012
14379,71592,27,293,2,1,15945,131.0,2012
14380,231200,7,107,2,2,16390,245.0,2012
14381,243000,8,786,2,2,16500,245.0,2012
14382,126300,7,107,2,2,16800,204.0,2012
14383,176000,8,67,2,2,16850,313.0,2012
14384,141247,8,782,2,2,16900,184.0,2012
14385,223500,69,704,2,2,16900,179.0,2012
14386,135000,48,98,1,2,16950,211.0,2012
14387,212500,7,584,2,2,16990,245.0,2012
14388,107500,48,661,1,2,17200,184.0,2012
14389,43800,7,713,1,1,17487,160.0,2012
14390,197600,8,39,2,2,17799,258.0,2012
14391,243000,40,626,2,2,17900,256.0,2012
14392,65200,7,713,1,1,17900,160.0,2012
14393,48776,48,374,2,1,18250,143.0,2012
14394,157500,8,782,1,2,18299,306.0,2012
14395,77000,8,782,2,2,18500,184.0,2012
14396,125000,48,297,1,2,16649,184.0,2013
14397,121700,69,157,2,2,16700,140.0,2013
14398,32635,69,723,2,2,16800,140.0,2013
14399,77456,43,259,1,1,16880,184.0,2013
14400,41675,27,293,2,1,16945,116.0,2013
14401,144989,7,581,2,2,16980,177.0,2013
14402,110571,8,782,2,2,16990,143.0,2013
14403,92500,60,466,2,2,16990,241.0,2013
14404,103000,62,119,2,1,16999,140.0,2013
14405,195500,7,106,2,2,17250,245.0,2013
14406,80942,8,9,1,1,17480,320.0,2013
14407,144989,7,581,2,2,17480,177.0,2013
14408,80942,8,9,1,1,17480,320.0,2013
14409,86654,48,165,1,2,17490,156.0,2013
14410,89000,8,779,2,2,17650,143.0,2013
14411,140000,8,62,2,2,17700,184.0,2013
14412,172852,69,727,2,2,17780,245.0,2013
14413,205264,7,109,2,2,17790,245.0,2013
14414,138500,8,62,2,2,17799,184.0,2013
14415,89899,46,217,1,2,17800,160.0,2013
14416,154000,69,723,2,1,15370,177.0,2014
14417,157350,48,297,2,2,15450,136.0,2014
14418,17800,69,394,1,2,15480,105.0,2014
14419,70000,63,807,1,2,15550,105.0,2014
14420,113400,48,147,2,2,15550,170.0,2014
14421,137800,62,119,2,1,15750,140.0,2014
14422,77000,48,147,2,2,15800,170.0,2014
14423,155317,69,723,2,2,15845,140.0,2014
14424,76000,48,145,1,2,15900,122.0,2014
14425,111064,69,219,2,2,15945,140.0,2014
14426,74000,69,556,1,2,15950,160.0,2014
14427,29361,8,825,4,2,15950,170.0,2014
14428,162000,7,107,2,2,15950,190.0,2014
14429,149000,7,104,2,2,16250,204.0,2014
14430,91000,7,104,1,1,16450,170.0,2014
14431,78078,28,735,2,1,16500,155.0,2014
14432,93000,48,95,1,1,16600,122.0,2014
14433,149990,69,558,2,2,16700,245.0,2014
14434,120000,48,167,2,2,16700,170.0,2014
14435,103650,63,536,1,2,13400,140.0,2015
14436,124880,69,553,2,1,13449,150.0,2015
14437,76187,53,815,1,1,13460,140.0,2015
14438,133407,46,75,2,1,13480,175.0,2015
14439,59855,53,514,1,1,13490,140.0,2015
14440,98536,8,33,2,1,13498,116.0,2015
14441,25500,53,132,1,1,13500,140.0,2015
14442,146187,7,103,2,2,13580,150.0,2015
14443,75730,48,237,2,1,13650,110.0,2015
14444,85200,63,536,2,1,13650,150.0,2015
14445,169354,48,96,1,2,13680,156.0,2015
14446,101952,8,3,2,2,13700,116.0,2015
14447,55700,69,157,1,1,13750,105.0,2015
14448,163996,28,461,2,2,13780,179.0,2015
14449,68200,63,536,2,1,13780,110.0,2015
14450,59775,69,394,1,1,13785,105.0,2015
14451,89094,28,403,2,1,13850,150.0,2015
14452,65000,69,723,1,1,13850,125.0,2015
14453,146592,46,75,2,2,13880,175.0,2015
14454,165554,69,394,2,1,10780,110.0,2016
14455,78000,63,332,1,1,10780,90.0,2016
14456,181155,16,187,2,2,10790,120.0,2016
14457,79000,28,316,1,1,10790,125.0,2016
14458,154672,69,400,2,2,10799,150.0,2016
14459,76512,28,731,1,1,10850,101.0,2016
14460,27918,52,573,1,1,10850,116.0,2016
14461,139784,28,337,2,2,10880,150.0,2016
14462,139784,28,337,2,2,10880,150.0,2016
14463,122427,63,536,2,1,10880,150.0,2016
14464,55008,64,725,2,2,10880,116.0,2016
14465,146646,63,536,2,2,10880,110.0,2016
14466,114200,28,337,2,1,10900,150.0,2016
14467,98500,28,176,1,1,10900,150.0,2016
14468,67500,52,534,1,1,10900,98.0,2016
14469,47000,28,337,1,1,10900,86.0,2016
14470,48000,28,333,1,1,10900,140.0,2016
14471,61173,53,132,1,1,10900,125.0,2016
14472,51619,63,610,2,1,10950,90.0,2016
14473,39500,30,824,1,2,10950,101.0,2016
14474,113565,53,132,2,1,9280,110.0,2017
14475,113565,53,132,2,1,9280,110.0,2017
14476,113565,53,132,2,1,9280,110.0,2017
14477,106790,28,176,1,1,9280,125.0,2017
14478,137800,60,450,2,1,9282,90.0,2017
14479,69750,69,561,2,1,9298,75.0,2017
14480,76750,69,561,2,1,9298,75.0,2017
14481,69750,69,561,2,1,9298,75.0,2017
14482,64750,69,561,2,1,9298,75.0,2017
14483,64750,69,561,2,1,9298,75.0,2017
14484,55000,16,159,2,1,9350,75.0,2017
14485,13500,63,332,1,1,9350,75.0,2017
14486,163840,53,813,2,1,9380,135.0,2017
14487,80645,53,132,2,1,9380,110.0,2017
14488,135284,69,394,2,1,9380,116.0,2017
14489,50838,69,219,1,1,9450,84.0,2017
14490,68955,53,132,2,1,9480,110.0,2017
14491,147481,69,394,2,1,9480,116.0,2017
14492,163897,28,337,2,2,9480,150.0,2017
14493,163897,28,337,2,2,9480,150.0,2017
14494,21200,16,180,1,1,10980,82.0,2018
14495,76603,53,132,2,1,10990,136.0,2018
14496,23272,53,274,1,1,10990,90.0,2018
14497,15000,60,241,1,1,10990,73.0,2018
14498,39924,53,274,1,2,10990,90.0,2018
14499,23134,72,822,4,2,10990,82.0,2018
14500,87000,60,506,2,1,10995,110.0,2018
14501,12000,53,244,1,1,10999,95.0,2018
14502,3980,21,670,1,1,11000,90.0,2018
14503,54000,52,508,1,1,11000,90.0,2018
14504,180078,63,536,2,2,11190,150.0,2018
14505,128168,63,536,2,2,11280,116.0,2018
14506,177856,28,642,2,1,11280,150.0,2018
14507,7836,53,274,1,1,11290,90.0,2018
14508,96992,28,337,2,2,11380,120.0,2018
14509,63900,69,394,1,1,11390,86.0,2018
14510,98450,53,132,2,1,11449,110.0,2018
14511,158681,63,536,2,2,15480,150.0,2019
14512,86177,7,103,2,1,15480,116.0,2019
14513,110266,63,536,2,2,15480,116.0,2019
14514,17500,21,477,1,1,15490,102.0,2019
14515,15800,60,812,4,2,15490,72.0,2019
14516,45639,69,561,2,1,15490,95.0,2019
14517,25500,53,132,1,1,15490,105.0,2019
14518,10000,62,428,1,1,15500,95.0,2019
14519,15925,28,333,1,1,15500,125.0,2019
14520,61661,53,432,2,1,15675,136.0,2019
14521,17500,62,428,1,1,15680,95.0,2019
14522,50,27,724,1,1,15690,120.0,2019
14523,34700,28,337,2,1,15700,120.0,2019
14524,19990,60,241,1,1,15750,101.0,2019
14525,17447,53,515,1,1,15755,140.0,2019
14526,21217,53,132,8,1,15790,105.0,2019
14527,6930,63,332,1,1,15850,110.0,2019
14528,10595,68,273,1,1,15888,116.0,2019
14529,2942,53,274,1,1,15900,75.0,2020
14530,14995,53,132,1,1,15900,110.0,2020
14531,5000,69,394,1,1,15900,95.0,2020
14532,200,36,559,1,1,15900,84.0,2020
14533,19693,53,274,1,1,15940,101.0,2020
14534,13716,53,274,8,1,15945,101.0,2020
14535,9400,53,274,1,1,15950,75.0,2020
14536,12055,28,333,1,1,15950,95.0,2020
14537,25800,69,561,1,1,15950,95.0,2020
14538,100,21,296,5,1,15950,101.0,2020
14539,100,21,296,5,1,15950,101.0,2020
14540,100,21,296,5,1,15950,101.0,2020
14541,10,21,296,5,1,15950,101.0,2020
14542,4590,53,274,1,1,15950,101.0,2020
14543,12667,53,274,1,1,15975,101.0,2020
14544,6500,66,429,3,1,15975,83.0,2020
14546,17540,53,132,1,1,15980,110.0,2020
14547,5574,46,12,1,1,15980,75.0,2020
14548,10,46,12,1,1,15980,90.0,2020
14549,50,69,561,1,2,19580,95.0,2021
14550,50,69,561,1,2,19580,95.0,2021
14551,50,69,561,1,2,19580,95.0,2021
14552,55,36,613,1,1,19650,101.0,2021
14553,25,50,112,1,1,19750,150.0,2021
14554,400,53,132,1,1,19790,131.0,2021
14555,10,62,473,1,1,19850,110.0,2021
14556,10,36,690,1,1,19875,120.0,2021
14557,6250,53,132,1,1,19875,131.0,2021
14558,12,53,274,1,1,19880,101.0,2021
14559,1500,60,745,4,2,19890,82.0,2021
14560,10,69,695,1,1,19899,110.0,2021
14561,500,53,274,1,2,19900,101.0,2021
14562,15,63,332,1,1,19900,95.0,2021
14563,500,53,132,1,1,19900,131.0,2021
14564,15,62,129,1,1,19950,110.0,2021
14565,10,62,129,1,1,19950,110.0,2021
14566,15,53,278,1,2,19950,131.0,2021
14567,2500,63,449,1,1,19950,95.0,2021
14568,10,28,333,1,1,19950,125.0,2021
14569,186000,60,506,2,2,5900,110.0,2011
14570,100000,72,822,2,1,5900,54.0,2011
14571,37800,27,577,1,1,5900,77.0,2011
14572,124500,69,723,1,1,5950,122.0,2011
14573,77000,30,826,1,1,5950,109.0,2011
14574,121500,27,54,1,1,5950,86.0,2011
14575,86581,53,132,1,1,5950,140.0,2011
14576,161406,55,323,2,1,5950,90.0,2011
14577,91400,69,561,1,1,5950,60.0,2011
14578,182000,69,219,2,1,5989,75.0,2011
14579,196425,7,103,2,1,5990,140.0,2011
14580,180000,55,552,2,1,5990,111.0,2011
14581,121000,62,122,2,1,5990,105.0,2011
14582,88500,27,54,1,1,5990,69.0,2011
14583,103960,62,473,1,1,5990,105.0,2011
14584,28000,69,561,1,1,5990,60.0,2011
14585,48000,72,822,1,2,5990,71.0,2011
14586,185000,53,813,2,1,5995,125.0,2011
14587,298450,7,107,2,2,5998,190.0,2011
14588,109000,53,132,2,1,6450,110.0,2012
14589,173000,69,394,2,1,6450,105.0,2012
14590,65000,29,435,1,1,6490,90.0,2012
14591,106500,43,538,1,1,6490,75.0,2012
14592,180000,69,556,2,1,6490,105.0,2012
14593,124000,69,394,1,1,6490,105.0,2012
14594,74000,36,230,1,1,6495,90.0,2012
14595,70000,27,291,2,1,6499,101.0,2012
14596,122900,16,285,1,1,6499,156.0,2012
14597,276000,8,35,2,2,6499,184.0,2012
14598,192900,28,337,2,1,6499,140.0,2012
14599,30000,53,274,1,1,6500,87.0,2012
14600,141000,28,337,2,1,6500,95.0,2012
14601,214000,53,815,1,1,6500,140.0,2012
